%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1563269838824253129,3660,1563269838812983989,/gps,0,1,50.9366885,-1.47173816667,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269838980263208,3661,1563269838971276044,/gps,0,1,50.9366871667,-1.471757,13.2,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269839216468517,3662,1563269839213320970,/gps,0,1,50.9366856667,-1.47177716667,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269839404903120,3663,1563269839401710033,/gps,0,1,50.9366845,-1.47179783333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269839587663695,3664,1563269839576759099,/gps,0,1,50.9366833333,-1.4718195,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269839822165135,3665,1563269839810452938,/gps,0,1,50.9366821667,-1.471842,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269840005691210,3666,1563269839996187925,/gps,0,1,50.9366813333,-1.4718655,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269840181327242,3667,1563269840177444934,/gps,0,1,50.9366806667,-1.47188983333,13.3,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269840431199153,3668,1563269840421309947,/gps,0,1,50.9366805,-1.471915,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269840605703112,3669,1563269840599385976,/gps,0,1,50.9366808333,-1.4719405,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269840798887262,3670,1563269840796849012,/gps,0,1,50.9366815,-1.47196566667,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269841024294552,3671,1563269841018112897,/gps,0,1,50.9366831667,-1.471991,13.4,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269841207837971,3672,1563269841195420980,/gps,0,1,50.9366856667,-1.47201583333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269841641312312,3673,1563269841613042116,/gps,0,1,50.9366933333,-1.472065,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269841792518923,3674,1563269841791032075,/gps,0,1,50.9366985,-1.472089,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269842040358474,3675,1563269842036415100,/gps,0,1,50.9367046667,-1.47211283333,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269842222079940,3676,1563269842212938070,/gps,0,1,50.9367116667,-1.472136,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269842411491378,3677,1563269842407802104,/gps,0,1,50.9367196667,-1.47215916667,13.5,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269842647620812,3678,1563269842636538028,/gps,0,1,50.9367285,-1.47218116667,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269842814242024,3679,1563269842812537908,/gps,0,1,50.9367383333,-1.47220283333,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269843023466717,3680,1563269843017214059,/gps,0,1,50.9367488333,-1.4722235,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269843175370377,3681,1563269843173403978,/gps,0,1,50.9367603333,-1.47224316667,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269843442410777,3682,1563269843416630029,/gps,0,1,50.9367725,-1.472262,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269843595963776,3683,1563269843589723110,/gps,0,1,50.9367853333,-1.47227933333,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269843795696704,3684,1563269843790739059,/gps,0,1,50.936799,-1.47229533333,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269844015099811,3685,1563269844012618064,/gps,0,1,50.9368133333,-1.47230983333,13.6,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269844215535132,3686,1563269844192831039,/gps,0,1,50.9368283333,-1.47232316667,13.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269844445231344,3687,1563269844435866117,/gps,0,1,50.936844,-1.47233466667,13.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269844635824264,3688,1563269844617383956,/gps,0,1,50.9368603333,-1.47234466667,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269844796548209,3689,1563269844791244983,/gps,0,1,50.9368773333,-1.47235333333,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269844987331088,3690,1563269844978666067,/gps,0,1,50.9368946667,-1.47236033333,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269845227878601,3691,1563269845209856033,/gps,0,1,50.9369121667,-1.472366,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269845395920408,3692,1563269845390324115,/gps,0,1,50.9369298333,-1.47237016667,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269845579103334,3693,1563269845573986053,/gps,0,1,50.9369473333,-1.47237333333,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269845841957472,3694,1563269845818979978,/gps,0,1,50.9369645,-1.4723755,13.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269846001673380,3695,1563269845997684001,/gps,0,1,50.9369808333,-1.47237683333,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269846178787321,3696,1563269846172168016,/gps,0,1,50.9369961667,-1.47237816667,13.7,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269846600495672,3697,1563269846591428041,/gps,0,1,50.9370226667,-1.47238016667,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269846798887624,3698,1563269846796515941,/gps,0,1,50.9370336667,-1.472381,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269847227455837,3699,1563269847217506885,/gps,0,1,50.9370518333,-1.47238233333,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269847461170081,3700,1563269847436661958,/gps,0,1,50.9370605,-1.47238283333,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269847662257010,3701,1563269847657805919,/gps,0,1,50.937068,-1.47238333333,13.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269847856075806,3702,1563269847847177028,/gps,0,1,50.9370761667,-1.4723835,13.8,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269847982503352,3703,1563269847980277061,/gps,0,1,50.9370843333,-1.47238416667,13.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269848214122832,3704,1563269848210083007,/gps,0,1,50.9370918333,-1.47238433333,13.9,0.3969,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,1.5876,1
1563269848395753415,3705,1563269848392606019,/gps,0,1,50.9370996667,-1.47238466667,13.9,0.4489,0.0,0.0,0.0,0.4489,0.0,0.0,0.0,1.7956,1
1563269848582932837,3706,1563269848577645063,/gps,0,1,50.937108,-1.472385,13.9,0.4489,0.0,0.0,0.0,0.4489,0.0,0.0,0.0,1.7956,1
1563269848834804437,3707,1563269848826646089,/gps,0,1,50.9371168333,-1.4723855,13.9,0.4489,0.0,0.0,0.0,0.4489,0.0,0.0,0.0,1.7956,1
1563269849001860704,3708,1563269848997975111,/gps,0,1,50.9371258333,-1.47238566667,13.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269849211012595,3709,1563269849188536882,/gps,0,1,50.9371358333,-1.47238633333,13.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269849413360433,3710,1563269849410672903,/gps,0,1,50.9371456667,-1.47238666667,13.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269849591795765,3711,1563269849585604906,/gps,0,1,50.9371561667,-1.47238683333,13.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269849791006370,3712,1563269849784034013,/gps,0,1,50.9371676667,-1.47238766667,13.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269849967858062,3713,1563269849958966016,/gps,0,1,50.9371798333,-1.472388,13.9,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269850186755262,3714,1563269850184590101,/gps,0,1,50.9371926667,-1.4723885,14.0,0.7056,0.0,0.0,0.0,0.7056,0.0,0.0,0.0,2.8224,1
1563269850366220903,3715,1563269850362689971,/gps,0,1,50.9372063333,-1.47238883333,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269850561336577,3716,1563269850552793979,/gps,0,1,50.9372205,-1.472389,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269850795594873,3717,1563269850786005020,/gps,0,1,50.9372353333,-1.47238916667,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269850964893621,3718,1563269850957086086,/gps,0,1,50.9372506667,-1.4723895,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269851157010564,3719,1563269851142266988,/gps,0,1,50.9372666667,-1.47238966667,14.0,0.7056,0.0,0.0,0.0,0.7056,0.0,0.0,0.0,2.8224,1
1563269851391930995,3720,1563269851387307882,/gps,0,1,50.9372828333,-1.47238966667,14.1,0.7056,0.0,0.0,0.0,0.7056,0.0,0.0,0.0,2.8224,1
1563269851569190605,3721,1563269851566586971,/gps,0,1,50.9372998333,-1.47239016667,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269851767066987,3722,1563269851764255046,/gps,0,1,50.9373173333,-1.47239066667,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269851989148173,3723,1563269851979948997,/gps,0,1,50.9373353333,-1.47239133333,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269852195710755,3724,1563269852161313056,/gps,0,1,50.9373536667,-1.47239233333,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269852363968665,3725,1563269852360816955,/gps,0,1,50.9373723333,-1.47239383333,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269852585092281,3726,1563269852582729101,/gps,0,1,50.9373915,-1.47239583333,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269852795047177,3727,1563269852791151046,/gps,0,1,50.9374111667,-1.47239833333,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269852971161113,3728,1563269852962090969,/gps,0,1,50.9374311667,-1.47240133333,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269853180877952,3729,1563269853179049015,/gps,0,1,50.9374513333,-1.47240483333,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269853375815764,3730,1563269853369889974,/gps,0,1,50.9374718333,-1.47240883333,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269853544998188,3731,1563269853536319971,/gps,0,1,50.937493,-1.47241366667,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269853787969596,3732,1563269853779828071,/gps,0,1,50.9375141667,-1.4724185,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269853959694255,3733,1563269853955044031,/gps,0,1,50.9375358333,-1.47242433333,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269854152449781,3734,1563269854145946025,/gps,0,1,50.9375578333,-1.47243,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269854397282568,3735,1563269854383991003,/gps,0,1,50.9375801667,-1.47243566667,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269854589024394,3736,1563269854580832958,/gps,0,1,50.9376028333,-1.4724415,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269854744916709,3737,1563269854742872953,/gps,0,1,50.9376256667,-1.47244733333,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269855016678558,3738,1563269854979639053,/gps,0,1,50.9376491667,-1.47245333333,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269855169776949,3739,1563269855163342952,/gps,0,1,50.9376726667,-1.47245916667,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269855354691969,3740,1563269855350667953,/gps,0,1,50.9376966667,-1.47246533333,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269855596895286,3741,1563269855585108995,/gps,0,1,50.9377208333,-1.4724725,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269855763829501,3742,1563269855759752035,/gps,0,1,50.9377456667,-1.472479,14.4,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269855966286527,3743,1563269855954272985,/gps,0,1,50.9377705,-1.47248516667,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269856197032377,3744,1563269856178021907,/gps,0,1,50.9377956667,-1.4724915,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269856376006160,3745,1563269856367604970,/gps,0,1,50.9378208333,-1.472498,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269856551885912,3746,1563269856549145936,/gps,0,1,50.9378453333,-1.472504,14.3,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269856956752475,3747,1563269856955117940,/gps,0,1,50.9378933333,-1.47251583333,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269857175956118,3748,1563269857172286033,/gps,0,1,50.9379163333,-1.47252066667,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269857404278009,3749,1563269857386768102,/gps,0,1,50.9379386667,-1.4725245,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269857583696576,3750,1563269857579094886,/gps,0,1,50.9379603333,-1.47252816667,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269857747844547,3751,1563269857743029117,/gps,0,1,50.9379808333,-1.47253133333,14.2,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269857983938620,3752,1563269857981451988,/gps,0,1,50.9380005,-1.47253433333,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269858167851045,3753,1563269858154227018,/gps,0,1,50.938019,-1.472537,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269858381474136,3754,1563269858374162912,/gps,0,1,50.9380363333,-1.4725395,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269858591992635,3755,1563269858581500053,/gps,0,1,50.9380525,-1.47254183333,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269858779779439,3756,1563269858773911952,/gps,0,1,50.9380671667,-1.47254333333,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269858948752255,3757,1563269858937844991,/gps,0,1,50.9380808333,-1.47254516667,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269859185006046,3758,1563269859180567026,/gps,0,1,50.938093,-1.4725465,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269859401352755,3759,1563269859396816968,/gps,0,1,50.9381043333,-1.47254733333,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269859545173693,3760,1563269859540133953,/gps,0,1,50.9381155,-1.47254883333,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269859803657914,3761,1563269859782433032,/gps,0,1,50.9381265,-1.47254966667,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269859994930794,3762,1563269859976223945,/gps,0,1,50.9381366667,-1.47255016667,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269860146853623,3763,1563269860143801927,/gps,0,1,50.9381471667,-1.4725505,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269860383238427,3764,1563269860380743980,/gps,0,1,50.9381576667,-1.47255083333,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269860575954879,3765,1563269860572500944,/gps,0,1,50.9381678333,-1.47255083333,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269860796364518,3766,1563269860786705017,/gps,0,1,50.9381785,-1.4725505,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269860984914549,3767,1563269860981126070,/gps,0,1,50.9381886667,-1.47254966667,14.1,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269861174945849,3768,1563269861163805007,/gps,0,1,50.9381993333,-1.47254883333,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269861364359815,3769,1563269861358618021,/gps,0,1,50.9382105,-1.472548,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269861582665122,3770,1563269861580410957,/gps,0,1,50.938221,-1.47254716667,14.0,0.5041,0.0,0.0,0.0,0.5041,0.0,0.0,0.0,2.0164,1
1563269861764378875,3771,1563269861757137060,/gps,0,1,50.9382326667,-1.47254583333,14.0,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269861959701149,3772,1563269861952444076,/gps,0,1,50.9382446667,-1.47254466667,14.0,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269862179482733,3773,1563269862177371978,/gps,0,1,50.9382571667,-1.47254316667,14.0,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269862367407430,3774,1563269862357742071,/gps,0,1,50.9382706667,-1.47254133333,14.0,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269862551058533,3775,1563269862543868064,/gps,0,1,50.9382845,-1.47253933333,14.0,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269862729877399,3776,1563269862728272914,/gps,0,1,50.9382991667,-1.472537,14.0,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269862961307465,3777,1563269862958764076,/gps,0,1,50.9383141667,-1.47253416667,14.1,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269863143388432,3778,1563269863139955997,/gps,0,1,50.9383298333,-1.4725315,14.1,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269863316254348,3779,1563269863314492940,/gps,0,1,50.9383461667,-1.4725285,14.1,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269863555840290,3780,1563269863553821086,/gps,0,1,50.9383628333,-1.47252533333,14.1,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269863747775691,3781,1563269863737890958,/gps,0,1,50.93838,-1.47252233333,14.1,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269863930471304,3782,1563269863926433086,/gps,0,1,50.9383976667,-1.47251883333,14.2,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269864158274104,3783,1563269864151458978,/gps,0,1,50.9384156667,-1.47251516667,14.2,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269864359856442,3784,1563269864337070941,/gps,0,1,50.9384341667,-1.47251116667,14.2,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269864524367755,3785,1563269864515489101,/gps,0,1,50.938453,-1.47250716667,14.3,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269864753336548,3786,1563269864749711036,/gps,0,1,50.9384723333,-1.47250333333,14.3,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269864940156149,3787,1563269864935031890,/gps,0,1,50.9384921667,-1.472499,14.3,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269865125733241,3788,1563269865116791009,/gps,0,1,50.9385121667,-1.47249483333,14.3,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269865365515415,3789,1563269865349617958,/gps,0,1,50.9385325,-1.47249033333,14.4,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269865539778757,3790,1563269865532012939,/gps,0,1,50.9385533333,-1.47248566667,14.4,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269865720847912,3791,1563269865714931011,/gps,0,1,50.9385745,-1.47248116667,14.4,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269865956214791,3792,1563269865951922893,/gps,0,1,50.938596,-1.4724765,14.4,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269866136150145,3793,1563269866133462905,/gps,0,1,50.9386176667,-1.47247183333,14.4,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269866558635612,3794,1563269866551702976,/gps,0,1,50.938661,-1.47246183333,14.5,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269866755650523,3795,1563269866749567985,/gps,0,1,50.9386823333,-1.472457,14.5,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269866916479751,3796,1563269866906303882,/gps,0,1,50.9387033333,-1.47245216667,14.5,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269867155760435,3797,1563269867149244070,/gps,0,1,50.9387238333,-1.472447,14.5,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269867335983383,3798,1563269867328258037,/gps,0,1,50.9387441667,-1.4724425,14.5,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.96,1
1563269867519727705,3799,1563269867510651111,/gps,0,1,50.938764,-1.47243816667,14.5,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.96,1
1563269867753810442,3800,1563269867749259948,/gps,0,1,50.9387831667,-1.47243383333,14.5,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.96,1
1563269867935674857,3801,1563269867932902097,/gps,0,1,50.938802,-1.47243016667,14.6,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.96,1
1563269868129332656,3802,1563269868123051881,/gps,0,1,50.9388198333,-1.472427,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269868354732169,3803,1563269868350207090,/gps,0,1,50.9388371667,-1.47242416667,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269868543319610,3804,1563269868537142992,/gps,0,1,50.9388538333,-1.47242183333,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269868722050152,3805,1563269868719954967,/gps,0,1,50.9388696667,-1.47242,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269868956559689,3806,1563269868949640035,/gps,0,1,50.9388846667,-1.47241866667,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269869143136049,3807,1563269869137448072,/gps,0,1,50.938899,-1.47241783333,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269869338999430,3808,1563269869320736885,/gps,0,1,50.9389125,-1.472418,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269869557325506,3809,1563269869555299997,/gps,0,1,50.9389253333,-1.47241866667,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269869755758612,3810,1563269869735387086,/gps,0,1,50.9389373333,-1.47241966667,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269869965462778,3811,1563269869949429035,/gps,0,1,50.9389486667,-1.472421,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269870160176518,3812,1563269870153230905,/gps,0,1,50.9389595,-1.4724225,14.6,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269870334537432,3813,1563269870331007003,/gps,0,1,50.9389695,-1.4724245,14.7,0.4761,0.0,0.0,0.0,0.4761,0.0,0.0,0.0,1.9044,1
1563269870538510481,3814,1563269870525449991,/gps,0,1,50.9389791667,-1.47242683333,14.7,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269870758595435,3815,1563269870750579118,/gps,0,1,50.9389885,-1.472429,14.7,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269870954651464,3816,1563269870928098917,/gps,0,1,50.9389973333,-1.47243066667,14.7,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269871150554911,3817,1563269871134413957,/gps,0,1,50.939006,-1.47243166667,14.7,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269871357993044,3818,1563269871354665040,/gps,0,1,50.9390141667,-1.47243133333,14.7,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269871542322859,3819,1563269871534409999,/gps,0,1,50.9390221667,-1.47242983333,14.7,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
1563269871754448072,3820,1563269871747725009,/gps,0,1,50.9390298333,-1.47242716667,14.7,0.4225,0.0,0.0,0.0,0.4225,0.0,0.0,0.0,1.69,1
